carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
0.73,61.4,58.0,5.82,7.952,3.0,4.0,4.0
0.76,61.8,58.0,5.84,7.844,4.0,1.0,3.0
0.7,62.9,59.0,5.62,7.784,2.0,3.0,2.0
1.25,62.9,60.0,6.77,8.886,2.0,2.0,3.0
1.01,62.5,58.0,6.41,8.972,3.0,3.0,6.0
1.03,62.0,55.0,6.46,8.318,4.0,6.0,0.0
0.3,61.7,58.0,4.28,6.759,4.0,6.0,6.0
0.39,61.74637745643308,60.0,4.5,6.399,0.0,6.0,2.0
0.3,63.1,54.0,4.34,6.708,2.0,2.0,6.0
1.15,61.7,58.0,6.69,8.688,2.0,5.0,2.0
0.75,61.74637745643308,60.0,5.99,7.655,2.0,3.0,0.0
0.71,58.9,62.0,5.85,7.688,3.0,4.0,2.0
0.24,61.4,57.0,3.99,6.519,4.0,6.0,6.0
0.3,62.5,56.0,4.24,6.265,4.0,2.0,4.0
0.57,59.3,57.0,5.42,7.571,4.0,4.0,4.0
0.3,61.5,56.0,4.34,6.778,4.0,4.0,5.0
0.71,62.1,54.0,5.7,7.979,4.0,2.0,6.0
1.41,60.8,57.0,7.28,9.754,3.0,5.0,5.0
1.51,60.3,58.0,7.43,9.411,2.0,6.0,2.0
1.23,62.8,59.0,6.75,8.509,2.0,0.0,3.0
0.7,63.2,57.0,5.7,7.658,2.0,4.0,0.0
0.38,62.2,57.0,4.63,6.933,4.0,3.0,3.0
0.51,60.7,56.0,5.17,7.537,4.0,6.0,3.0
0.3,61.4,59.0,4.32,6.671,3.0,6.0,5.0
1.24,59.4,58.0,7.04,8.818,2.0,1.0,4.0
0.81,62.7,58.0,5.92,7.987,2.0,3.0,0.0
1.22,61.6,56.0,6.8,8.206,2.0,2.0,1.0
1.15,61.8,61.0,6.62,8.554,2.0,5.0,0.0
0.29,61.3,56.0,4.26,6.581,4.0,4.0,7.0
1.61,61.6,61.0,7.54,9.605,3.0,3.0,3.0
0.7,61.8,56.0,5.63,7.941,2.0,3.0,4.0
0.78,60.6,57.0,5.95,8.008,4.0,4.0,2.0
0.73,60.6,58.0,5.84,7.832,3.0,1.0,5.0
0.43,60.6,59.0,4.87,6.924,3.0,3.0,2.0
1.01,61.74637745643308,62.0,6.58,8.563,1.0,6.0,2.0
0.31,62.4,55.0,4.32,6.825,4.0,3.0,6.0
0.88,62.0,59.0,6.09,8.528,2.0,3.0,5.0
0.63,60.9,56.0,5.57,7.765,4.0,4.0,3.0
0.7,62.2,57.0,5.67,7.71,4.0,3.0,2.0
0.55,62.7,55.0,5.26,7.437,4.0,3.0,3.0
1.45,61.74637745643308,59.0,7.44,9.129,3.0,2.0,3.0
0.51,61.7,58.0,5.11,7.586,3.0,3.0,4.0
0.51,61.74637745643308,57.45169447534297,5.44,7.118,0.0,2.0,4.0
0.83,62.5,55.0,6.04,7.943,4.0,2.0,2.0
0.58,59.1,59.6,5.39,7.611,2.0,4.0,5.0
0.4,60.7,60.0,4.7,6.816,3.0,6.0,3.0
0.4,59.6,61.0,4.76,6.733,3.0,4.0,2.0
0.81,63.2,58.0,5.91,7.953,2.0,3.0,0.0
0.3,62.9,59.0,4.3,6.41,3.0,2.0,3.0
0.3,61.9,59.0,4.3,6.405,3.0,4.0,4.0
0.5,64.0,55.0,5.08,7.641,1.0,4.0,7.0
0.7975755778024965,61.7,55.0,8.37,9.792,4.0,1.0,2.0
0.54,61.6,54.0,5.26,7.103,4.0,1.0,4.0
1.51,63.9,63.0,7.17,8.886,1.0,1.0,2.0
0.3,62.6,57.0,4.25,6.125,2.0,2.0,3.0
0.31,60.8,56.0,4.38,6.561,4.0,4.0,5.0
0.51,62.5,57.0,5.14,7.485,4.0,4.0,4.0
1.32,63.7,56.0,6.96,8.829,1.0,6.0,2.0
0.34,61.5,60.0,4.45,6.39,3.0,1.0,5.0
0.53,63.2,56.0,5.1,7.378,2.0,5.0,3.0
0.58,62.1,55.0,5.37,7.49,4.0,3.0,3.0
1.05,64.2,61.0,6.33,8.492,1.0,6.0,2.0
0.9,60.6,61.0,6.13,8.312,1.0,2.0,4.0
0.38,62.4,56.0,4.65,6.525,3.0,1.0,3.0
0.56,61.1,61.0,5.31,7.16,3.0,4.0,2.0
0.32,61.9,55.0,4.41,6.4,4.0,3.0,3.0
0.34,61.74637745643308,61.0,6.65,6.704,1.0,6.0,3.0
0.71,60.3,62.0,5.69,8.049,2.0,5.0,3.0
0.32,62.5,55.0,4.35,6.168,4.0,4.0,2.0
0.73,61.2,56.0,5.82,8.186,4.0,4.0,4.0
0.32,61.6,55.0,4.41,6.702,4.0,2.0,7.0
0.9,63.2,62.0,6.09,8.181,1.0,4.0,2.0
0.38,60.2,57.0,4.72,6.46,4.0,4.0,2.0
1.04,64.2,59.0,6.47,8.139,1.0,0.0,0.0
0.55,61.6,55.0,5.33,7.57,4.0,6.0,4.0
0.7975755778024965,59.6,58.0,8.18,9.704,2.0,1.0,3.0
0.65,59.6,60.3,5.64,7.511,1.0,4.0,2.0
0.7975755778024965,62.7,61.0,8.07,9.731,2.0,3.0,0.0
0.81,62.9,58.0,5.94,8.069,3.0,4.0,3.0
1.1,61.2,61.0,6.61,8.442,2.0,1.0,2.0
1.54,60.2,60.0,7.51,9.495,3.0,4.0,3.0
0.3,62.0,55.0,4.31,6.738,4.0,6.0,3.0
0.7,61.8,60.0,5.61,7.707,2.0,6.0,0.0
1.62,60.1,59.0,7.63,9.275,3.0,1.0,3.0
1.21,62.2,58.0,6.88,8.917,3.0,4.0,3.0
0.85,61.74637745643308,54.0,5.98,7.131,0.0,2.0,1.0
0.7975755778024965,61.8,60.0,8.09,9.733,3.0,5.0,0.0
0.41,61.6,58.0,4.75,7.18,2.0,3.0,7.0
0.31,59.1,59.0,4.44,6.548,3.0,6.0,2.0
0.3,60.8,57.0,4.31,6.565,4.0,5.0,3.0
1.54,62.5,58.0,7.33,9.409,3.0,2.0,7.0
0.7,61.4,57.45169447534297,5.73,7.814,1.0,2.0,5.0
0.3,62.3,53.0,4.34,6.787,4.0,3.0,7.0
1.01,58.8,57.0,6.57,8.257,1.0,0.0,2.0
0.43,59.9,58.0,4.93,7.029,3.0,3.0,4.0
0.41,63.5,57.0,4.72,6.54,2.0,1.0,0.0
1.08,61.2,60.0,6.63,8.965,3.0,5.0,3.0
1.78,59.1,60.0,7.93,9.329,3.0,2.0,0.0
1.04,61.74637745643308,61.0,6.63,8.356,1.0,3.0,0.0
0.58,62.4,57.0,5.36,7.708,4.0,3.0,4.0
0.7975755778024965,62.4,57.0,8.72,9.771,3.0,2.0,0.0
0.23,60.3,57.45169447534297,3.93,6.157,1.0,3.0,6.0
1.51,61.6,58.0,7.35,9.289,4.0,1.0,5.0
0.53,62.0,55.0,5.22,7.397,4.0,5.0,2.0
2.0,61.74637745643308,58.0,8.21,9.767,1.0,2.0,2.0
1.5,58.8,59.0,7.53,9.18,3.0,2.0,2.0
1.1,62.0,59.0,6.54,8.42,2.0,1.0,2.0
0.7975755778024965,62.2,57.0,8.09,9.439,4.0,4.0,0.0
1.01,60.5,60.0,6.58,8.944,3.0,4.0,5.0
1.02,61.5,60.0,6.4,8.006,0.0,2.0,1.0
0.37,62.1,54.0,4.6,6.962,4.0,4.0,7.0
0.38,62.1,56.0,4.62,6.4,4.0,3.0,0.0
0.4,63.5,56.0,4.7,6.942,2.0,4.0,3.0
1.01,62.2,62.0,6.29,8.896,1.0,5.0,4.0
1.34,62.4,58.0,6.98,8.941,2.0,2.0,2.0
1.12,62.4,57.0,6.65,8.485,4.0,0.0,2.0
0.28,62.0,56.0,4.22,6.299,2.0,6.0,5.0
0.31,62.2,57.0,4.34,6.299,4.0,2.0,4.0
0.59,62.4,59.0,5.33,7.281,2.0,3.0,2.0
1.02,59.2,56.0,6.63,8.64,3.0,6.0,2.0
0.38,59.2,58.0,4.76,7.09,3.0,3.0,6.0
0.31,62.3,57.0,4.34,6.687,4.0,3.0,3.0
0.74,59.9,59.0,5.93,7.878,2.0,6.0,0.0
0.4,61.3,55.0,4.72,6.988,4.0,4.0,2.0
0.72,59.4,56.0,5.85,8.194,2.0,5.0,4.0
0.42,62.1,56.0,4.78,6.986,4.0,1.0,3.0
0.3,61.8,56.0,4.3,6.405,4.0,3.0,3.0
0.33,61.3,56.0,4.46,6.593,4.0,4.0,5.0
0.34,62.1,55.0,4.47,6.531,4.0,3.0,3.0
0.71,61.74637745643308,55.0,5.62,7.828,4.0,6.0,0.0
0.3,62.1,56.0,4.29,6.109,4.0,2.0,2.0
1.5,60.2,58.0,7.38,9.518,2.0,4.0,4.0
1.01,63.6,59.0,6.38,8.312,1.0,3.0,0.0
0.59,61.3,55.0,5.42,7.663,4.0,4.0,4.0
0.34,61.9,55.0,4.49,6.687,4.0,5.0,3.0
1.28,62.7,53.0,6.94,9.145,4.0,4.0,4.0
0.38,61.7,56.0,4.65,6.522,2.0,1.0,3.0
1.58,59.4,61.0,7.66,9.058,3.0,1.0,3.0
0.58,61.8,57.0,5.32,7.551,4.0,6.0,3.0
0.71,59.7,60.0,5.82,7.876,3.0,3.0,2.0
1.4,60.9,57.0,7.22,9.303,4.0,2.0,7.0
0.56,61.2,56.0,5.31,7.452,4.0,5.0,2.0
0.7,59.4,63.0,5.78,7.874,2.0,5.0,2.0
0.5,61.2,63.3,5.06,7.432,1.0,4.0,5.0
1.34,59.7,60.0,7.17,9.285,2.0,3.0,4.0
1.01,62.4,59.0,6.38,8.6,3.0,6.0,2.0
0.34,61.3,61.0,4.49,6.353,3.0,1.0,2.0
0.7975755778024965,61.7,58.0,8.11,9.816,3.0,3.0,0.0
0.9,61.7,60.0,6.19,8.257,2.0,3.0,2.0
0.33,61.4,55.0,4.48,6.635,4.0,3.0,5.0
1.52,62.2,56.0,7.38,9.362,4.0,3.0,2.0
1.01,60.4,59.0,6.52,8.917,4.0,6.0,4.0
0.3,61.9,58.0,4.28,6.641,4.0,6.0,5.0
0.54,61.6,54.0,5.24,7.594,4.0,5.0,4.0
1.11,61.4,57.5,6.62,8.729,1.0,6.0,2.0
0.37,61.1,57.0,4.67,6.864,4.0,3.0,3.0
0.5,64.1,58.0,5.03,7.242,1.0,6.0,3.0
1.58,62.4,60.0,7.41,9.457,2.0,5.0,2.0
1.09,61.6,59.0,6.62,8.964,3.0,6.0,3.0
0.7975755778024965,62.7,57.0,8.02,9.729,4.0,1.0,3.0
0.7975755778024965,62.7,56.0,8.75,9.761,4.0,4.0,0.0
0.38,61.9,54.6,4.64,6.809,2.0,3.0,3.0
1.0,60.3,58.0,6.47,8.574,3.0,3.0,2.0
1.04,62.5,59.0,6.41,9.245,3.0,6.0,6.0
0.55,61.7,55.0,5.27,7.588,4.0,6.0,4.0
0.7975755778024965,62.2,57.0,7.91,9.706,1.0,3.0,0.0
0.31,61.0,56.0,4.39,6.704,4.0,6.0,5.0
1.01,59.4,59.0,6.49,8.258,2.0,6.0,0.0
0.9,61.9,62.0,6.15,8.394,1.0,5.0,2.0
1.56,63.7,54.0,7.35,8.74,1.0,4.0,0.0
0.66,62.4,58.0,5.53,7.383,4.0,2.0,2.0
0.7975755778024965,60.4,59.0,8.28,9.71,3.0,2.0,0.0
0.33,62.4,58.0,4.39,6.256,3.0,2.0,3.0
0.42,61.2,54.0,4.82,6.825,4.0,4.0,4.0
0.5,61.6,54.0,5.09,6.984,4.0,3.0,0.0
0.3,62.1,57.0,4.29,6.787,4.0,3.0,7.0
1.06,62.2,57.0,6.53,8.828,2.0,3.0,3.0
0.51,62.6,57.0,5.1,7.758,3.0,3.0,6.0
1.11,62.3,58.0,6.65,8.812,3.0,4.0,3.0
0.52,61.8,55.0,5.19,7.504,4.0,6.0,3.0
0.7,61.74637745643308,59.0,5.83,7.974,2.0,6.0,4.0
1.04,61.3,54.0,6.53,8.423,4.0,0.0,3.0
0.71,62.0,58.0,5.75,7.726,4.0,1.0,4.0
0.71,62.7,57.0,5.66,7.943,4.0,6.0,3.0
0.7975755778024965,62.0,61.0,8.82,9.7,3.0,4.0,0.0
1.02,60.6,59.0,6.55,8.526,4.0,4.0,2.0
0.38,61.6,55.0,4.72,7.07,4.0,6.0,5.0
0.42,61.9,56.0,4.8,7.048,4.0,4.0,6.0
0.55,59.7,57.45169447534297,5.26,7.245,2.0,5.0,0.0
0.7975755778024965,61.6,56.0,8.17,9.801,4.0,2.0,3.0
1.05,59.5,58.0,6.69,8.454,3.0,2.0,2.0
1.01,62.1,63.0,6.38,8.76,2.0,4.0,5.0
1.51,60.7,60.0,7.39,9.355,2.0,3.0,2.0
1.6,62.4,53.5,7.45,9.149,4.0,1.0,2.0
0.7975755778024965,61.74637745643308,60.0,8.41,9.709,2.0,4.0,0.0
0.52,63.2,58.0,5.12,7.363,2.0,4.0,3.0
0.91,62.9,59.0,6.15,8.121,3.0,2.0,0.0
0.7975755778024965,61.9,60.0,8.29,9.798,3.0,4.0,0.0
1.09,62.6,57.0,6.55,8.531,2.0,1.0,3.0
0.7,61.7,57.0,5.66,8.066,4.0,2.0,4.0
0.26,62.1,54.0,4.09,6.122,4.0,3.0,3.0
0.39,62.4,59.0,4.65,6.581,3.0,2.0,0.0
1.3,61.74637745643308,59.0,7.19,8.73,3.0,1.0,2.0
0.31,61.2,58.0,4.37,6.033,4.0,2.0,2.0
1.2,62.8,56.0,6.8,8.703,3.0,1.0,4.0
0.71,60.7,58.0,5.78,7.404,2.0,0.0,2.0
0.41,63.8,56.0,4.7,6.146,1.0,4.0,1.0
0.54,61.74637745643308,62.0,5.37,7.114,3.0,0.0,5.0
1.6,62.4,56.0,7.52,9.2,4.0,1.0,2.0
1.05,61.1,58.0,6.56,8.33,3.0,0.0,3.0
0.74,62.2,56.0,5.8,7.923,4.0,6.0,0.0
0.7,61.74637745643308,61.0,5.77,7.725,1.0,3.0,2.0
2.0,64.0,60.0,7.9,9.272,1.0,1.0,3.0
0.3,60.4,57.0,4.36,6.14,4.0,0.0,6.0
0.58,63.0,56.0,5.35,7.792,4.0,5.0,5.0
0.63,60.3,62.0,5.55,7.965,3.0,6.0,7.0
1.06,61.2,55.0,6.61,8.589,4.0,2.0,3.0
0.7975755778024965,59.3,60.0,8.36,9.588,3.0,0.0,4.0
0.71,62.6,56.0,5.75,7.496,4.0,2.0,0.0
1.71,64.0,59.0,7.53,9.326,1.0,3.0,0.0
1.67,61.1,58.0,7.69,9.341,3.0,1.0,4.0
0.56,62.2,55.3,5.26,7.433,4.0,2.0,4.0
0.41,61.1,56.0,4.85,7.125,4.0,6.0,5.0
1.64,60.6,57.0,7.71,9.438,4.0,2.0,3.0
1.19,61.9,57.0,6.84,9.455,4.0,3.0,6.0
0.55,61.7,55.0,5.27,7.52,4.0,2.0,6.0
0.42,61.0,60.0,4.82,6.865,3.0,6.0,3.0
0.7975755778024965,62.5,58.0,8.09,9.734,2.0,1.0,3.0
0.46,64.4,60.0,4.88,7.015,1.0,3.0,4.0
0.7,61.74637745643308,56.0,5.63,7.658,0.0,4.0,0.0
0.3,61.8,56.0,4.29,6.229,4.0,4.0,3.0
0.31,61.5,56.0,4.35,7.102,4.0,6.0,7.0
0.34,61.7,56.0,4.52,6.64,4.0,6.0,2.0
1.01,61.8,59.0,6.46,9.044,3.0,3.0,5.0
1.75,60.6,60.0,7.84,9.436,3.0,1.0,4.0
1.03,59.5,60.0,6.6,8.664,3.0,4.0,2.0
0.32,62.2,55.0,4.38,6.802,4.0,6.0,3.0
1.0,61.7,58.0,6.34,8.438,3.0,6.0,0.0
0.34,62.7,58.0,4.43,6.353,3.0,1.0,2.0
0.41,61.4,56.0,4.77,7.272,4.0,3.0,7.0
1.06,60.1,57.0,6.61,9.063,4.0,4.0,5.0
0.52,61.9,55.0,5.16,7.607,4.0,4.0,5.0
1.0,61.6,62.0,6.37,8.374,3.0,3.0,0.0
1.25,61.4,55.0,6.92,8.593,4.0,1.0,0.0
0.7975755778024965,60.7,61.0,8.15,9.41,3.0,0.0,2.0
0.25,61.6,57.0,4.08,6.356,4.0,6.0,5.0
0.71,61.5,58.0,5.73,7.953,2.0,5.0,2.0
0.7,62.1,60.0,5.71,7.74,3.0,5.0,0.0
0.71,62.1,57.0,5.73,8.028,4.0,3.0,4.0
1.25,60.5,57.45169447534297,6.91,8.15,1.0,1.0,0.0
0.3,62.0,58.0,4.29,6.778,3.0,4.0,5.0
1.5,62.3,58.0,7.31,9.085,3.0,1.0,3.0
0.7,59.9,58.0,5.73,7.743,3.0,3.0,2.0
0.8,61.4,56.0,5.99,8.027,4.0,3.0,0.0
1.01,61.2,57.0,6.45,8.304,4.0,4.0,0.0
1.53,62.0,58.0,7.33,9.291,4.0,6.0,2.0
0.32,63.8,55.0,4.33,6.553,2.0,3.0,5.0
1.01,62.7,54.0,6.43,8.845,4.0,4.0,3.0
1.29,62.5,57.0,6.89,9.057,4.0,4.0,3.0
0.7,60.4,58.0,5.76,7.694,3.0,3.0,2.0
1.5,60.4,61.0,7.35,9.058,2.0,1.0,2.0
1.06,61.9,59.0,6.47,8.319,4.0,1.0,0.0
1.05,60.2,58.0,6.57,8.601,2.0,4.0,2.0
0.35,62.1,54.0,4.53,6.793,2.0,4.0,7.0
1.2,62.7,56.0,6.78,8.905,4.0,4.0,2.0
0.51,63.3,59.0,5.09,7.451,2.0,3.0,4.0
0.32,62.2,53.0,4.41,6.822,4.0,4.0,7.0
1.01,64.1,62.0,6.26,8.407,1.0,6.0,2.0
0.7,63.3,57.0,5.58,7.644,2.0,4.0,2.0
0.4,61.5,56.0,4.79,7.121,4.0,6.0,5.0
0.31,62.1,55.0,4.35,6.848,4.0,5.0,3.0
1.66,59.1,58.0,7.77,9.213,3.0,4.0,0.0
1.01,63.1,56.0,6.28,8.623,1.0,3.0,3.0
0.54,61.74637745643308,62.0,5.42,7.401,1.0,4.0,3.0
0.56,61.0,57.0,5.28,7.582,4.0,5.0,3.0
0.33,61.9,57.0,4.47,6.91,4.0,5.0,3.0
1.08,62.0,60.0,6.55,8.808,3.0,4.0,4.0
0.35,62.3,55.0,4.54,6.969,4.0,5.0,3.0
0.7975755778024965,60.8,60.0,8.38,9.627,3.0,1.0,0.0
2.0,62.4,54.0,8.02,9.428,4.0,0.0,2.0
0.41,61.7,60.0,4.71,6.526,3.0,2.0,2.0
1.01,61.8,58.0,6.44,9.096,2.0,3.0,5.0
0.42,62.6,57.0,4.84,6.9,4.0,6.0,2.0
0.24,61.74637745643308,60.0,4.08,6.265,1.0,6.0,6.0
0.33,62.8,58.0,4.38,6.073,2.0,0.0,4.0
1.29,59.8,59.0,7.07,9.513,4.0,6.0,5.0
0.3,62.9,56.0,4.28,6.815,4.0,5.0,3.0
0.72,62.8,52.0,5.78,7.755,3.0,6.0,2.0
0.81,61.8,56.0,6.02,7.986,4.0,1.0,3.0
0.32,60.4,57.0,4.41,6.75,4.0,3.0,6.0
0.68,61.9,60.0,5.66,7.467,3.0,4.0,2.0
0.27,61.9,59.0,4.16,6.153,2.0,6.0,4.0
0.32,61.8,54.0,4.41,6.702,4.0,4.0,6.0
0.7,59.9,59.0,5.75,7.642,4.0,1.0,2.0
0.7,61.8,58.0,5.7,7.759,4.0,3.0,2.0
0.27,61.8,59.0,4.14,6.373,2.0,6.0,5.0
0.31,61.7,56.0,4.36,6.953,4.0,6.0,5.0
1.3,63.7,57.0,6.94,8.706,1.0,2.0,0.0
0.5,59.9,58.0,5.14,7.609,4.0,3.0,5.0
0.3,62.4,56.0,4.28,6.787,2.0,3.0,7.0
0.53,62.4,56.0,5.15,7.735,4.0,6.0,5.0
0.4,61.74637745643308,55.0,4.63,6.468,0.0,5.0,2.0
1.55,62.4,57.0,7.5,9.024,4.0,0.0,2.0
0.9,60.8,57.45169447534297,6.31,8.196,1.0,6.0,2.0
0.41,63.6,54.0,4.74,6.664,1.0,4.0,0.0
0.34,59.3,60.0,4.58,6.589,3.0,3.0,2.0
0.9,63.6,55.0,6.15,8.452,2.0,2.0,4.0
1.5,62.6,60.0,7.27,9.302,3.0,3.0,2.0
1.11,64.2,58.0,6.47,8.417,1.0,2.0,2.0
0.46,61.9,55.0,4.97,6.745,4.0,1.0,2.0
0.3,62.5,55.0,4.25,6.405,2.0,4.0,4.0
0.32,61.9,54.0,4.4,6.562,4.0,2.0,6.0
0.5,62.6,56.0,5.07,7.181,3.0,6.0,2.0
1.02,61.9,60.0,6.37,8.156,2.0,0.0,2.0
0.55,60.9,57.0,5.29,7.518,4.0,5.0,2.0
0.5,61.7,60.0,5.06,7.188,3.0,3.0,3.0
1.2,63.5,55.0,6.7,8.685,1.0,5.0,2.0
0.35,61.1,60.0,4.52,6.314,3.0,1.0,4.0
0.6,62.0,56.0,5.4,7.655,4.0,6.0,3.0
0.54,61.4,53.0,5.28,7.578,4.0,5.0,4.0
0.32,60.1,60.0,4.42,6.33,2.0,6.0,2.0
0.41,60.9,57.0,4.84,6.967,4.0,4.0,3.0
1.14,61.0,60.0,6.67,8.669,2.0,3.0,2.0
1.52,63.8,60.0,7.3,9.218,1.0,2.0,2.0
0.55,61.4,55.0,5.24,7.498,4.0,3.0,4.0
0.32,62.0,55.0,4.38,6.736,4.0,6.0,5.0
1.33,61.5,58.0,7.02,8.848,3.0,1.0,4.0
0.76,63.3,57.0,5.79,7.844,2.0,1.0,3.0
1.03,60.2,54.0,6.64,8.929,4.0,3.0,3.0
0.39,58.8,59.0,4.76,7.0,3.0,6.0,4.0
0.35,61.5,57.0,4.55,6.766,4.0,2.0,7.0
0.76,60.6,60.0,5.85,8.348,3.0,3.0,7.0
1.51,62.6,56.0,7.32,9.131,4.0,1.0,3.0
0.7,61.2,56.0,5.69,7.689,4.0,2.0,2.0
0.87,63.1,60.0,6.03,7.774,2.0,0.0,2.0
0.81,63.6,55.0,5.91,7.981,1.0,5.0,0.0
1.1,63.5,55.0,6.58,8.56,2.0,3.0,3.0
0.27,61.5,55.0,4.18,6.194,4.0,4.0,3.0
0.31,61.74637745643308,63.0,4.61,6.702,0.0,6.0,3.0
1.19,62.1,54.0,6.8,8.879,4.0,2.0,4.0
0.66,61.7,55.0,5.64,7.542,4.0,4.0,2.0
1.01,61.74637745643308,60.0,6.51,8.764,2.0,6.0,3.0
1.03,61.1,57.0,6.51,8.952,4.0,4.0,3.0
0.71,63.2,55.0,5.64,7.278,2.0,3.0,1.0
0.74,62.1,54.0,5.8,8.171,4.0,4.0,6.0
0.58,61.6,56.0,5.35,7.604,4.0,2.0,6.0
0.41,62.0,56.0,4.72,6.841,4.0,6.0,3.0
1.15,62.5,53.0,6.69,9.059,4.0,4.0,5.0
0.7,60.6,58.0,5.73,7.475,3.0,0.0,5.0
1.02,63.1,60.0,6.35,8.263,2.0,0.0,2.0
0.4,63.1,55.0,4.7,6.874,2.0,5.0,4.0
0.77,62.0,57.0,5.84,7.722,4.0,0.0,2.0
1.51,59.9,56.0,7.49,9.156,4.0,1.0,3.0
0.31,61.0,58.0,4.33,6.347,3.0,1.0,6.0
0.33,63.2,58.0,4.38,6.349,2.0,1.0,2.0
1.01,62.3,58.0,6.35,8.639,4.0,3.0,2.0
0.89,64.3,55.0,6.12,8.206,1.0,3.0,2.0
0.45,59.8,59.0,5.01,7.345,3.0,5.0,5.0
0.53,62.2,57.0,5.2,6.892,3.0,6.0,0.0
0.71,61.74637745643308,61.0,5.83,7.82,2.0,6.0,2.0
0.41,63.2,58.0,4.72,6.807,2.0,6.0,2.0
1.0,61.6,62.0,6.35,8.663,1.0,6.0,2.0
1.03,62.2,59.0,6.45,8.506,3.0,3.0,2.0
1.56,60.8,59.0,7.56,8.899,3.0,1.0,3.0
0.32,60.4,57.0,4.46,6.72,4.0,3.0,5.0
1.01,61.74637745643308,61.0,6.51,8.527,1.0,4.0,2.0
0.71,62.2,59.0,5.79,8.039,3.0,6.0,3.0
1.01,59.9,59.0,6.49,8.515,3.0,6.0,2.0
1.18,61.7,58.0,6.75,8.424,3.0,1.0,0.0
0.4,60.9,57.0,4.81,7.367,4.0,3.0,7.0
0.5,61.1,55.0,5.14,7.66,2.0,3.0,6.0
0.31,60.6,57.0,4.36,6.569,4.0,5.0,4.0
0.7,61.3,54.0,5.77,7.999,4.0,6.0,4.0
0.36,62.2,59.0,4.53,6.378,3.0,6.0,2.0
0.52,61.8,56.0,5.17,7.56,4.0,5.0,3.0
0.3,61.6,58.0,4.28,6.787,4.0,3.0,7.0
0.38,60.9,60.0,4.62,6.551,3.0,2.0,3.0
0.5,62.3,60.0,5.09,7.465,3.0,6.0,3.0
0.7975755778024965,60.5,60.0,8.32,9.619,3.0,1.0,0.0
0.55,62.0,55.0,5.25,7.622,4.0,4.0,6.0
1.5,63.9,58.0,7.21,9.536,1.0,6.0,3.0
0.34,62.7,55.0,4.49,6.64,4.0,4.0,3.0
0.57,61.9,57.0,5.31,7.575,4.0,6.0,3.0
1.11,61.8,57.0,6.67,9.089,4.0,4.0,5.0
0.5,59.4,60.0,5.14,7.165,2.0,6.0,2.0
0.34,61.3,56.0,4.48,6.39,2.0,2.0,4.0
1.04,61.1,56.0,6.55,8.531,4.0,6.0,0.0
1.5,62.5,59.0,7.23,9.447,2.0,4.0,3.0
0.3,62.8,57.0,4.24,6.405,2.0,4.0,4.0
0.7975755778024965,60.8,58.0,8.14,9.603,2.0,2.0,0.0
0.31,59.8,62.0,4.35,6.635,2.0,4.0,6.0
0.5,61.9,58.0,5.06,7.541,4.0,4.0,6.0
0.39,60.0,56.0,4.76,6.695,2.0,6.0,3.0
0.53,61.3,55.0,5.22,7.461,4.0,6.0,3.0
1.52,61.5,58.0,7.39,9.489,3.0,4.0,4.0
0.7,62.2,57.0,5.69,7.754,2.0,1.0,4.0
0.42,62.1,56.0,4.84,6.991,4.0,4.0,3.0
1.41,63.4,63.0,7.13,9.307,2.0,3.0,4.0
1.02,62.0,58.0,6.4,8.563,4.0,5.0,0.0
0.3,61.8,58.0,4.28,6.265,3.0,1.0,5.0
1.13,61.6,57.0,6.7,8.894,4.0,4.0,3.0
1.52,62.6,58.0,7.28,8.918,2.0,0.0,3.0
1.53,61.6,58.0,7.42,9.297,3.0,5.0,2.0
0.53,62.3,55.0,5.13,7.176,4.0,4.0,2.0
0.55,62.5,58.0,5.25,7.773,3.0,3.0,3.0
0.52,60.1,57.0,5.26,7.554,4.0,3.0,3.0
0.3,62.5,56.0,4.28,6.759,4.0,6.0,6.0
0.59,62.1,57.0,5.37,7.844,4.0,3.0,5.0
0.52,61.5,56.0,5.16,7.628,4.0,4.0,7.0
0.9,62.6,58.0,6.1,8.448,1.0,4.0,5.0
1.5,62.8,58.0,7.21,9.524,3.0,3.0,3.0
0.7,61.1,57.0,5.7,8.195,2.0,5.0,5.0
0.64,62.1,53.0,5.51,8.057,4.0,6.0,5.0
0.9,60.5,58.0,6.22,8.077,2.0,1.0,2.0
0.75,62.4,57.0,5.76,8.09,4.0,6.0,3.0
1.06,61.3,57.0,6.56,8.489,4.0,3.0,2.0
0.3,61.0,62.0,4.34,6.863,3.0,4.0,7.0
0.38,61.6,55.0,4.67,6.611,4.0,4.0,3.0
0.76,61.8,58.0,5.85,7.917,3.0,4.0,3.0
0.72,64.0,57.0,5.67,7.633,2.0,0.0,4.0
0.35,61.8,56.0,4.5,6.808,4.0,6.0,6.0
0.54,61.9,56.0,5.24,7.401,4.0,2.0,4.0
1.06,62.2,55.0,6.58,8.832,3.0,4.0,4.0
0.33,61.3,56.0,4.46,6.659,4.0,5.0,2.0
0.75,61.3,57.0,5.84,8.024,4.0,6.0,2.0
0.51,61.0,55.0,5.18,7.437,2.0,2.0,2.0
0.78,62.1,56.0,5.88,8.183,4.0,2.0,5.0
1.02,60.0,59.0,6.56,8.897,3.0,6.0,3.0
0.73,61.8,56.0,5.76,7.701,4.0,4.0,0.0
